id,old_ward_name,old_province,old_district,old_ward_norm,old_province_norm,new_ward_id,new_ward_code,new_ward_name,new_province,new_province_short,confidence,source,created_at
9288,Xã Mỹ Gia,Tỉnh Yên Bái,Huyện Yên Bình,xa_my_gia,tinh_yen_bai,534,04744,Xã Yên Thành,Lào Cai,Lào Cai,,official,2026-03-31 18:04:33.360314+00
9289,Xã Xuân Lai,Tỉnh Yên Bái,Huyện Yên Bình,xa_xuan_lai,tinh_yen_bai,534,04744,Xã Yên Thành,Lào Cai,Lào Cai,,official,2026-03-31 18:04:33.360314+00
9290,Xã Phúc An,Tỉnh Yên Bái,Huyện Yên Bình,xa_phuc_an,tinh_yen_bai,534,04744,Xã Yên Thành,Lào Cai,Lào Cai,,official,2026-03-31 18:04:33.360314+00
9291,Xã Yên Thành,Tỉnh Yên Bái,Huyện Yên Bình,xa_yen_thanh,tinh_yen_bai,534,04744,Xã Yên Thành,Lào Cai,Lào Cai,,official,2026-03-31 18:04:33.360314+00
9292,Xã Yên Thắng,Tỉnh Thanh Hóa,Huyện Lang Chánh,xa_yen_thang,tinh_thanh_hoa,1406,15034,Xã Yên Thắng,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9293,Xã Đồng Lạc,Tỉnh Bắc Giang,Huyện Yên Thế,xa_dong_lac,tinh_bac_giang,762,07288,Xã Yên Thế,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:33.360314+00
9294,Xã Đồng Tâm,Tỉnh Bắc Giang,Huyện Yên Thế,xa_dong_tam,tinh_bac_giang,762,07288,Xã Yên Thế,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:33.360314+00
9295,Xã Tân Hiệp,Tỉnh Bắc Giang,Huyện Yên Thế,xa_tan_hiep,tinh_bac_giang,762,07288,Xã Yên Thế,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:33.360314+00
9296,Xã Tân Sỏi,Tỉnh Bắc Giang,Huyện Yên Thế,xa_tan_soi,tinh_bac_giang,762,07288,Xã Yên Thế,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:33.360314+00
9297,Thị trấn Phồn Xương,Tỉnh Bắc Giang,Huyện Yên Thế,thi_tran_phon_xuong,tinh_bac_giang,762,07288,Xã Yên Thế,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:33.360314+00
9298,Xã Bản Thi,Tỉnh Bắc Kạn,Huyện Chợ Đồn,xa_ban_thi,tinh_bac_kan,214,02044,Xã Yên Thịnh,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:33.360314+00
9299,Xã Yên Thịnh,Tỉnh Bắc Kạn,Huyện Chợ Đồn,xa_yen_thinh,tinh_bac_kan,214,02044,Xã Yên Thịnh,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:33.360314+00
9300,Xã Yên Thượng,Tỉnh Bắc Kạn,Huyện Chợ Đồn,xa_yen_thuong,tinh_bac_kan,214,02044,Xã Yên Thịnh,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:33.360314+00
9301,Xã Xuân Phúc,Tỉnh Thanh Hóa,Huyện Như Thanh,xa_xuan_phuc,tinh_thanh_hoa,1504,16264,Xã Yên Thọ,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9302,Xã Yên Lạc,Tỉnh Thanh Hóa,Huyện Như Thanh,xa_yen_lac,tinh_thanh_hoa,1504,16264,Xã Yên Thọ,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9303,Xã Yên Thọ,Tỉnh Thanh Hóa,Huyện Như Thanh,xa_yen_tho,tinh_thanh_hoa,1504,16264,Xã Yên Thọ,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9304,Xã Yên Thổ,Tỉnh Cao Bằng,Huyện Bảo Lâm,xa_yen_tho,tinh_cao_bang,142,01318,Xã Yên Thổ,Cao Bằng,Cao Bằng,,official,2026-03-31 18:04:33.360314+00
9305,Xã Thái Học,Tỉnh Cao Bằng,Huyện Bảo Lâm,xa_thai_hoc,tinh_cao_bang,142,01318,Xã Yên Thổ,Cao Bằng,Cao Bằng,,official,2026-03-31 18:04:33.360314+00
9306,Xã Thái Sơn,Tỉnh Cao Bằng,Huyện Bảo Lâm,xa_thai_son,tinh_cao_bang,142,01318,Xã Yên Thổ,Cao Bằng,Cao Bằng,,official,2026-03-31 18:04:33.360314+00
9307,Thị trấn Hàng Trạm,Tỉnh Hoà Bình,Huyện Yên Thủy,thi_tran_hang_tram,tinh_hoa_binh,577,05353,Xã Yên Thủy,Phú Thọ,Phú Thọ,,official,2026-03-31 18:04:33.360314+00
9308,Xã Lạc Thịnh,Tỉnh Hoà Bình,Huyện Yên Thủy,xa_lac_thinh,tinh_hoa_binh,577,05353,Xã Yên Thủy,Phú Thọ,Phú Thọ,,official,2026-03-31 18:04:33.360314+00
9309,Xã Phú Lai,Tỉnh Hoà Bình,Huyện Yên Thủy,xa_phu_lai,tinh_hoa_binh,577,05353,Xã Yên Thủy,Phú Thọ,Phú Thọ,,official,2026-03-31 18:04:33.360314+00
9310,Xã Hưng Trung,Tỉnh Nghệ An,Huyện Hưng Nguyên,xa_hung_trung,tinh_nghe_an,1662,18007,Xã Yên Trung,Nghệ An,Nghệ An,,official,2026-03-31 18:04:33.360314+00
9311,Xã Hưng Yên Bắc,Tỉnh Nghệ An,Huyện Hưng Nguyên,xa_hung_yen_bac,tinh_nghe_an,1662,18007,Xã Yên Trung,Nghệ An,Nghệ An,,official,2026-03-31 18:04:33.360314+00
9312,Xã Hưng Yên,Tỉnh Nghệ An,Huyện Hưng Nguyên,xa_hung_yen,tinh_nghe_an,1662,18007,Xã Yên Trung,Nghệ An,Nghệ An,,official,2026-03-31 18:04:33.360314+00
9313,Xã Dũng Liệt,Tỉnh Bắc Ninh,Huyện Yên Phong,xa_dung_liet,tinh_bac_ninh,926,09205,Xã Yên Trung,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:33.360314+00
9314,Xã Yên Trung,Tỉnh Bắc Ninh,Huyện Yên Phong,xa_yen_trung,tinh_bac_ninh,926,09205,Xã Yên Trung,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:33.360314+00
9315,Xã Yên Trung,Tỉnh Thanh Hóa,Huyện Yên Định,xa_yen_trung,tinh_thanh_hoa,1438,15421,Xã Yên Trường,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9316,Xã Yên Trường,Tỉnh Thanh Hóa,Huyện Yên Định,xa_yen_truong,tinh_thanh_hoa,1438,15421,Xã Yên Trường,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9317,Xã Yên Phong,Tỉnh Thanh Hóa,Huyện Yên Định,xa_yen_phong,tinh_thanh_hoa,1438,15421,Xã Yên Trường,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9318,Xã Yên Thái,Tỉnh Thanh Hóa,Huyện Yên Định,xa_yen_thai,tinh_thanh_hoa,1438,15421,Xã Yên Trường,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9319,Xã Yên Ninh,Tỉnh Thái Nguyên,Huyện Phú Lương,xa_yen_ninh,tinh_thai_nguyen,602,05620,Xã Yên Trạch,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:33.360314+00
9320,Xã Yên Đổ,Tỉnh Thái Nguyên,Huyện Phú Lương,xa_yen_do,tinh_thai_nguyen,602,05620,Xã Yên Trạch,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:33.360314+00
9321,Xã Yên Trạch,Tỉnh Thái Nguyên,Huyện Phú Lương,xa_yen_trach,tinh_thai_nguyen,602,05620,Xã Yên Trạch,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:33.360314+00
9322,Xã Đoàn Kết,Tỉnh Hoà Bình,Huyện Yên Thủy,xa_doan_ket,tinh_hoa_binh,579,05386,Xã Yên Trị,Phú Thọ,Phú Thọ,,official,2026-03-31 18:04:33.360314+00
9323,Xã Hữu Lợi,Tỉnh Hoà Bình,Huyện Yên Thủy,xa_huu_loi,tinh_hoa_binh,579,05386,Xã Yên Trị,Phú Thọ,Phú Thọ,,official,2026-03-31 18:04:33.360314+00
9324,Xã Ngọc Lương,Tỉnh Hoà Bình,Huyện Yên Thủy,xa_ngoc_luong,tinh_hoa_binh,579,05386,Xã Yên Trị,Phú Thọ,Phú Thọ,,official,2026-03-31 18:04:33.360314+00
9325,Xã Yên Trị,Tỉnh Hoà Bình,Huyện Yên Thủy,xa_yen_tri,tinh_hoa_binh,579,05386,Xã Yên Trị,Phú Thọ,Phú Thọ,,official,2026-03-31 18:04:33.360314+00
9326,Xã Yên Phong,Tỉnh Ninh Bình,Huyện Yên Mô,xa_yen_phong,tinh_ninh_binh,1366,14728,Xã Yên Từ,Ninh Bình,Ninh Bình,,official,2026-03-31 18:04:33.360314+00
9327,Xã Yên Từ,Tỉnh Ninh Bình,Huyện Yên Mô,xa_yen_tu,tinh_ninh_binh,1366,14728,Xã Yên Từ,Ninh Bình,Ninh Bình,,official,2026-03-31 18:04:33.360314+00
9328,Xã Yên Nhân,Tỉnh Ninh Bình,Huyện Yên Mô,xa_yen_nhan,tinh_ninh_binh,1366,14728,Xã Yên Từ,Ninh Bình,Ninh Bình,,official,2026-03-31 18:04:33.360314+00
9329,Xã Cao Sơn,Tỉnh Nghệ An,Huyện Anh Sơn,xa_cao_son,tinh_nghe_an,1615,17380,Xã Yên Xuân,Nghệ An,Nghệ An,,official,2026-03-31 18:04:33.360314+00
9330,Xã Khai Sơn,Tỉnh Nghệ An,Huyện Anh Sơn,xa_khai_son,tinh_nghe_an,1615,17380,Xã Yên Xuân,Nghệ An,Nghệ An,,official,2026-03-31 18:04:33.360314+00
9331,Xã Lĩnh Sơn,Tỉnh Nghệ An,Huyện Anh Sơn,xa_linh_son,tinh_nghe_an,1615,17380,Xã Yên Xuân,Nghệ An,Nghệ An,,official,2026-03-31 18:04:33.360314+00
9332,Xã Long Sơn,Tỉnh Nghệ An,Huyện Anh Sơn,xa_long_son,tinh_nghe_an,1615,17380,Xã Yên Xuân,Nghệ An,Nghệ An,,official,2026-03-31 18:04:33.360314+00
9333,Xã Đông Xuân,Thành phố Hà Nội,Huyện Quốc Oai,xa_dong_xuan,thanh_pho_ha_noi,548,04930,Xã Yên Xuân,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:33.360314+00
9334,Xã Yên Trung,Thành phố Hà Nội,Huyện Thạch Thất,xa_yen_trung,thanh_pho_ha_noi,548,04930,Xã Yên Xuân,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:33.360314+00
9335,Xã Yên Bình,Thành phố Hà Nội,Huyện Thạch Thất,xa_yen_binh,thanh_pho_ha_noi,548,04930,Xã Yên Xuân,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:33.360314+00
9336,Xã Tiến Xuân,Thành phố Hà Nội,Huyện Thạch Thất,xa_tien_xuan,thanh_pho_ha_noi,548,04930,Xã Yên Xuân,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:33.360314+00
9337,Xã Định Liên,Tỉnh Thanh Hóa,Huyện Yên Định,xa_dinh_lien,tinh_thanh_hoa,1442,15469,Xã Yên Định,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9338,Xã Định Long,Tỉnh Thanh Hóa,Huyện Yên Định,xa_dinh_long,tinh_thanh_hoa,1442,15469,Xã Yên Định,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
9339,Xã Định Tăng,Tỉnh Thanh Hóa,Huyện Yên Định,xa_dinh_tang,tinh_thanh_hoa,1442,15469,Xã Yên Định,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:33.360314+00
